index,gender,age,student_since,nationality,school_education,attended_university,year,month,semester
6039,male,29,2019-04-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6128,female,20,2019-04-13,Syria,I did not go to school,TRUE,2019,4,1H
6136,male,23,2019-04-13,Eritrea,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6116,male,36,2019-04-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6124,female,25,2019-04-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5988,male,25,2019-04-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5601,female,20,2019-04-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6121,female,25,2019-04-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6105,male,46,2019-04-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5996,male,25,2019-04-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6036,male,21,2019-04-15,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6139,male,35,2019-04-16,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6131,female,23,2019-04-16,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4661,male,27,2019-04-16,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3882,male,28,2019-04-16,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6170,male,31,2019-04-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6103,male,32,2019-04-17,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6178,female,18,2019-04-17,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6169,male,31,2019-04-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6183,male,25,2019-04-17,Turkey,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6141,male,30,2019-04-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4849,male,26,2019-04-17,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6150,male,27,2019-04-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6162,male,26,2019-04-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6133,female,26,2019-04-17,Algeria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6149,female,26,2019-04-18,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6186,male,23,2019-04-18,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6187,male,39,2019-04-18,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6177,male,36,2019-04-18,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6176,female,22,2019-04-18,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6173,male,29,2019-04-18,Syria,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6069,male,31,2019-04-18,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3130,male,26,2019-04-18,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6165,male,19,2019-04-18,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5846,female,29,2019-04-19,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6163,male,21,2019-04-19,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5951,male,28,2019-04-19,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
1292,male,29,2019-04-19,Pakistan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6184,female,19,2019-04-19,Palestine,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4160,male,24,2019-04-19,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6051,male,40,2019-04-19,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6097,female,28,2019-04-20,Ethiopia,Primary education (4-7 school years),FALSE,2019,4,1H
6181,female,16,2019-04-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6156,male,24,2019-04-20,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5863,male,19,2019-04-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6025,male,24,2019-04-20,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6071,female,22,2019-04-21,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6167,male,29,2019-04-21,Syria,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6161,male,23,2019-04-22,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6090,male,20,2019-04-22,Ethiopia,Lower secondary education (7-11 school years),TRUE,2019,4,1H
5987,male,24,2019-04-22,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5932,male,38,2019-04-22,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6091,female,23,2019-04-23,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6220,female,26,2019-04-24,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6152,male,29,2019-04-24,Yemen,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6157,male,27,2019-04-24,Jordan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6158,male,21,2019-04-24,Syria,Primary education (4-7 school years),TRUE,2019,4,1H
6154,male,19,2019-04-24,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6190,male,26,2019-04-24,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6192,female,34,2019-04-24,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6193,male,22,2019-04-24,Afghanistan,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5432,male,37,2019-04-25,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6202,male,46,2019-04-25,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6142,male,26,2019-04-25,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6153,male,25,2019-04-25,Yemen,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6205,male,22,2019-04-25,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6208,male,44,2019-04-25,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6223,female,35,2019-04-25,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6195,male,36,2019-04-25,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6210,male,22,2019-04-25,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6212,male,30,2019-04-25,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6219,male,37,2019-04-25,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6216,male,31,2019-04-25,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6209,male,33,2019-04-26,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6217,male,39,2019-04-26,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5918,male,22,2019-04-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6203,male,27,2019-04-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6151,female,25,2019-04-27,Yemen,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6166,female,26,2019-04-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6218,male,21,2019-04-27,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6189,male,26,2019-04-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6148,male,27,2019-04-28,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6137,female,47,2019-04-28,Azerbaijan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6199,female,39,2019-04-28,Uganda,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5514,male,38,2019-04-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6225,male,32,2019-04-29,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6179,female,19,2019-04-29,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6107,male,22,2019-04-29,Rwanda,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6160,female,29,2019-04-29,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6174,male,30,2019-04-29,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6206,male,23,2019-04-29,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6113,male,21,2019-04-29,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6145,male,40,2019-04-29,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5966,female,23,2019-04-29,Afghanistan,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6146,male,32,2019-04-30,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6224,male,27,2019-05-01,Afghanistan,Lower secondary education (7-11 school years),FALSE,2019,5,1H
6171,male,25,2019-05-01,Turkey,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6147,male,20,2019-05-01,Afghanistan,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6106,male,30,2019-05-01,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
3206,male,25,2019-05-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6241,male,28,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6253,male,40,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6249,female,37,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6201,female,23,2019-05-02,Palestine,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6073,male,32,2019-05-02,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6229,male,26,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6256,male,38,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6243,male,39,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6259,male,32,2019-05-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6237,male,41,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6143,male,34,2019-05-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6235,male,26,2019-05-02,Côte d'Ivoire,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6232,male,17,2019-05-03,Jordan,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6227,male,28,2019-05-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5990,male,29,2019-05-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6262,male,42,2019-05-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5709,male,37,2019-05-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6263,female,19,2019-05-03,Kenya,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6215,male,33,2019-05-04,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6213,male,27,2019-05-04,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6238,female,23,2019-05-04,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6239,male,21,2019-05-04,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6191,female,20,2019-05-04,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6251,female,35,2019-05-04,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6034,male,41,2019-05-04,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6242,male,43,2019-05-05,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6222,female,24,2019-05-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6088,female,20,2019-05-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6254,female,23,2019-05-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5461,male,18,2019-05-06,Turkey,Lower secondary education (7-11 school years),FALSE,2019,5,1H
6204,female,30,2019-05-06,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5372,male,39,2019-05-06,Libya,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6257,male,26,2019-05-06,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6228,male,37,2019-05-06,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6255,male,19,2019-05-06,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6246,male,21,2019-05-07,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6214,male,34,2019-05-07,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6264,male,25,2019-05-07,Eritrea,Lower secondary education (7-11 school years),FALSE,2019,5,1H
6258,female,20,2019-05-08,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6284,female,26,2019-05-08,Jordan,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6269,male,41,2019-05-08,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6231,male,22,2019-05-08,Burundi,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6288,male,27,2019-05-08,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6252,male,43,2019-05-08,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6265,male,26,2019-05-08,Tunisia,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6290,male,26,2019-05-08,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6272,male,45,2019-05-08,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6276,male,23,2019-05-08,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6168,male,39,2019-05-09,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6273,female,20,2019-05-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6233,female,36,2019-05-09,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6277,male,41,2019-05-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5743,male,36,2019-05-09,Germany,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6247,male,21,2019-05-09,Afghanistan,Primary education (4-7 school years),FALSE,2019,5,1H
6271,male,19,2019-05-09,Syria,Lower secondary education (7-11 school years),FALSE,2019,5,1H
6207,male,44,2019-05-09,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6292,male,30,2019-05-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6185,female,29,2019-05-09,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6287,male,29,2019-05-09,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6172,male,19,2019-05-09,Syria,Lower secondary education (7-11 school years),TRUE,2019,5,1H
6268,male,24,2019-05-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6155,male,22,2019-05-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6196,male,28,2019-05-09,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6109,male,37,2019-05-09,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6281,male,28,2019-05-10,Iran,Lower secondary education (7-11 school years),FALSE,2019,5,1H
6001,male,29,2019-05-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6159,male,23,2019-05-10,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6234,female,20,2019-05-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6122,male,29,2019-05-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6270,male,27,2019-05-10,Somalia,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6244,male,18,2019-05-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6286,male,36,2019-05-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6285,male,29,2019-05-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6278,male,43,2019-05-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6289,male,45,2019-05-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6144,female,44,2019-05-10,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6282,male,25,2019-05-11,Somalia,Upper secondary education (11-13 school years),FALSE,2019,5,1H
3405,male,27,2019-05-11,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6266,male,19,2019-05-11,Syria,Upper secondary education (11-13 school years),FALSE,2019,5,1H
6267,male,32,2019-05-11,Turkey,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6041,female,28,2019-05-12,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6230,female,14,2019-05-12,Iraq,Primary education (4-7 school years),FALSE,2019,5,1H
6283,male,36,2019-05-12,Iran,Upper secondary education (11-13 school years),TRUE,2019,5,1H
6260,female,42,2019-05-13,Jordan,Upper secondary education (11-13 school years),TRUE,2019,5,1H
5754,female,20,2019-05-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,5,1H
