Case Number,PostalCode,Number in Household,# of Adults,# of Children,Quantity,Amount,Cubic Volume Total (Ft),Primary Segment,Appointment Date,Date/Time Opened,DAY,MONTH,YEAR
00019005,M1L2N8,3,2,1,21,"$1,450.00 ",293.50,Formerly Homeless,29/04/2019,02/04/2019 1:14 PM,2,4,2019
00016086,M1S2Z9,2,2,0,20,"$1,500.00 ",293.60,Formerly Homeless,17/08/2018,03/08/2018 3:09 PM,3,8,2018
00017050,M6H4H3,1,1,0,20,"$1,475.00 ",293.60,Formerly Homeless,15/11/2018,30/10/2018 9:33 AM,30,10,2018
00012041,L6Y2K3,3,2,1,24,"$1,370.00 ",293.70,Formerly Homeless,20/10/2017,13/09/2017 7:49 PM,13,9,2017
00014872,M2M1J1,2,2,0,18,"$1,375.00 ",293.70,Other,24/04/2018,12/04/2018 4:16 PM,12,4,2018
00019928,M2K1G1,1,1,0,24,"$1,350.00 ",293.70,Formerly Homeless,17/06/2019,03/06/2019 2:02 PM,3,6,2019
00013936,M9N1Y8,1,1,0,21,"$1,255.00 ",293.80,Mental Illness,09/02/2018,26/01/2018 1:25 PM,26,1,2018
00013756,L7A4M8,2,2,0,22,"$1,550.00 ",293.80,Formerly Homeless,19/04/2018,17/01/2018 9:26 AM,17,1,2018
00019467,M3L2J1,2,2,0,26,"$1,700.00 ",293.90,Formerly Homeless,21/05/2019,02/05/2019 12:01 PM,2,5,2019
00018166,M4B2G1,2,2,0,16,"$1,400.00 ",294.00,Formerly Homeless,19/02/2019,04/02/2019 1:25 PM,4,2,2019
00018779,M3J1L9,4,2,2,20,"$1,475.00 ",294.00,Immigrants & Newcomers,08/04/2019,15/03/2019 2:21 PM,15,3,2019
00019168,M1T2G7,4,3,1,15,"$1,200.00 ",294.10,Women and/or Children,02/05/2019,12/04/2019 3:19 PM,12,4,2019
00015284,L3P2H3,2,1,1,25,"$1,525.00 ",294.20,Other,08/06/2018,25/05/2018 2:20 PM,25,5,2018
00019088,M6C2C6,2,2,0,24,"$1,650.00 ",294.20,Formerly Homeless,18/04/2019,08/04/2019 7:57 PM,8,4,2019
00015923,M6M4R5,1,1,0,25,"$1,775.00 ",294.30,Formerly Homeless,26/07/2018,25/07/2018 9:25 AM,25,7,2018
00020561,M6E3W8,3,2,1,17,"$1,275.00 ",294.30,Immigrants & Newcomers,26/07/2019,10/07/2019 2:22 PM,10,7,2019
00018923,M8Y1P9,6,2,4,22,"$1,475.00 ",294.40,Immigrants & Newcomers,12/04/2019,27/03/2019 10:34 AM,27,3,2019
00019178,M3N1A1,3,1,2,20,"$1,675.00 ",294.40,Formerly Homeless,25/04/2019,15/04/2019 11:16 AM,15,4,2019
00011896,M3A1Z2,3,2,1,22,"$1,295.00 ",294.60,Immigrants,13/11/2017,13/09/2017 7:47 PM,13,9,2017
00019768,M4C5L8,2,2,0,22,"$1,600.00 ",294.60,Formerly Homeless,10/06/2019,22/05/2019 3:02 PM,22,5,2019
00012724,M1J3N2,5,3,2,24,"$1,643.00 ",294.70,Other,30/11/2017,22/11/2017 3:24 PM,22,11,2017
00019876,M6M2E6,1,1,0,23,"$1,600.00 ",294.70,Mental Illness,05/06/2019,30/05/2019 11:29 AM,30,5,2019
00012191,L3S3N2,3,2,1,18,"$1,315.00 ",294.90,Other,27/09/2017,13/09/2017 7:49 PM,13,9,2017
00013109,M1E4S8,3,2,1,27,"$1,575.00 ",294.90,Refugees,09/01/2018,05/12/2017 3:51 PM,5,12,2017
00012805,M9V3T2,4,2,2,16,"$1,175.00 ",295.10,Other,14/12/2017,24/11/2017 2:29 PM,24,11,2017
00020534,M5T1X1,2,1,1,20,"$1,400.00 ",295.10,Women and/or Children,31/07/2019,09/07/2019 4:15 PM,9,7,2019
00011320,M4M2X4,3,1,2,21,"$1,265.00 ",295.20,Indigenous,08/11/2017,13/09/2017 7:21 PM,13,9,2017
00012639,M6B3H3,2,2,0,21,"$1,425.00 ",295.40,Other,24/11/2017,15/11/2017 4:29 PM,15,11,2017
00020083,M9V3P5,2,2,0,19,"$1,475.00 ",295.40,Other,15/07/2019,11/06/2019 9:48 AM,11,6,2019
00015918,M1B1J6,4,2,2,20,"$1,425.00 ",295.50,Formerly Homeless,31/07/2018,24/07/2018 2:21 PM,24,7,2018
00017907,M3J1T4,1,1,0,24,"$1,625.00 ",295.50,Formerly Homeless,25/01/2019,15/01/2019 9:05 AM,15,1,2019
00018893,M9N3P7,2,2,0,22,"$1,750.00 ",295.50,Immigrants & Newcomers,12/04/2019,25/03/2019 11:18 AM,25,3,2019
00015259,M4X1J9,5,2,3,20,"$1,525.00 ",295.60,Formerly Homeless,31/05/2018,23/05/2018 3:49 PM,23,5,2018
00018571,M9M0G3,1,1,0,21,"$1,425.00 ",295.70,Formerly Homeless,07/03/2019,01/03/2019 8:55 AM,1,3,2019
00012557,M1J1Z4,2,2,0,21,"$1,405.00 ",295.80,Formerly Homeless,14/11/2017,06/11/2017 9:55 AM,6,11,2017
00015441,M3J3R3,1,1,0,23,"$1,625.00 ",295.80,Formerly Homeless,19/06/2018,07/06/2018 11:51 AM,7,6,2018
00019487,M6C3Z6,1,1,0,22,"$1,575.00 ",295.80,Formerly Homeless,21/05/2019,03/05/2019 10:20 AM,3,5,2019
00018655,M1G1R8,2,1,1,19,"$1,500.00 ",296.00,Formerly Homeless,17/04/2019,07/03/2019 12:28 PM,7,3,2019
00011259,M3C1C3,6,1,5,32,"$1,350.00 ",296.10,Refugees,03/11/2017,13/09/2017 7:21 PM,13,9,2017
00011208,L6YM9,4,2,2,15,"$1,503.00 ",296.20,Immigrants,13/11/2017,13/09/2017 7:21 PM,13,9,2017
00016634,M1B2K6,6,2,4,23,"$1,525.00 ",296.20,Formerly Homeless,05/11/2018,18/09/2018 11:08 AM,18,9,2018
00019544,M3M2S8,5,2,3,29,"$1,575.00 ",296.20,Other,29/05/2019,07/05/2019 4:03 PM,7,5,2019
00012384,M9R3Y8,2,1,1,22,"$1,195.00 ",296.30,Formerly Homeless,12/10/2017,11/10/2017 5:08 PM,11,10,2017
00014208,M1J2G4,3,1,2,21,"$1,525.00 ",296.30,Formerly Homeless,21/02/2018,13/02/2018 11:28 AM,13,2,2018
00013953,M6K1S6,1,1,0,16,"$1,475.00 ",296.30,Formerly Homeless,14/03/2018,29/01/2018 1:17 PM,29,1,2018
00017846,M1H2E9,4,2,2,13,"$1,250.00 ",296.30,Other,19/01/2019,09/01/2019 1:24 PM,9,1,2019
00016498,M9R3Y8,4,1,3,26,"$1,625.00 ",296.40,Formerly Homeless,03/10/2018,07/09/2018 2:31 PM,7,9,2018
00019734,M2N3L9,1,1,0,23,"$1,500.00 ",296.40,Formerly Homeless,11/06/2019,21/05/2019 1:53 PM,21,5,2019
00012698,L7A1Z1,2,2,0,23,"$1,115.00 ",296.50,Refugees,07/12/2017,22/11/2017 10:54 AM,22,11,2017
00014534,M2M2T7,1,1,0,17,"$1,450.00 ",296.50,Formerly Homeless,14/03/2018,06/03/2018 11:30 AM,6,3,2018
00016271,M3L2J1,3,1,2,17,"$1,400.00 ",296.50,Other,13/09/2018,22/08/2018 2:59 PM,22,8,2018
00019497,L5A3Y4,2,2,0,23,"$1,550.00 ",296.60,Formerly Homeless,23/05/2019,03/05/2019 1:47 PM,3,5,2019
00011286,M2J1L6,3,2,1,25,"$1,375.00 ",296.70,Refugees,27/11/2017,13/09/2017 7:21 PM,13,9,2017
00013561,M6P4B2,2,2,0,24,"$1,575.00 ",296.70,Refugees,16/02/2018,04/01/2018 2:16 PM,4,1,2018
00016837,M9V3X1,1,1,0,17,"$1,600.00 ",296.80,Formerly Homeless,24/10/2018,11/10/2018 9:02 AM,11,10,2018
00016492,M1M1T8,4,1,3,24,"$1,475.00 ",296.80,Formerly Homeless,05/11/2018,07/09/2018 12:41 PM,7,9,2018
00012356,M3N1A3,2,1,1,21,"$1,120.00 ",296.90,Formerly Homeless,05/10/2017,04/10/2017 10:00 PM,4,10,2017
00016866,M1J2L1,2,1,1,24,"$1,525.00 ",296.90,Formerly Homeless,06/11/2018,12/10/2018 12:10 PM,12,10,2018
00012250,M4S2H4,2,2,0,24,"$1,360.00 ",297.00,Refugees,29/09/2017,13/09/2017 7:49 PM,13,9,2017
00014170,M1R1T7,1,1,0,16,"$1,425.00 ",297.00,Mental Illness,14/03/2018,08/02/2018 7:11 PM,8,2,2018
00015580,M3M3C5,2,1,1,27,"$1,525.00 ",297.00,Refugees,09/07/2018,22/06/2018 4:44 PM,22,6,2018
00015837,M3H3R5,3,2,1,20,"$1,550.00 ",297.00,Other,31/07/2018,17/07/2018 10:20 AM,17,7,2018
00020813,M8Z4T1,2,2,0,22,"$1,575.00 ",297.00,Formerly Homeless,14/08/2019,30/07/2019 10:57 AM,30,7,2019
00020495,M3A1Y6,1,1,0,26,"$1,575.00 ",297.10,Formerly Homeless,08/08/2019,08/07/2019 11:59 AM,8,7,2019
00017323,M1N3R5,4,2,2,27,"$1,800.00 ",297.20,Immigrants & Newcomers,03/12/2018,23/11/2018 2:48 PM,23,11,2018
00019934,M4B2G1,1,1,0,27,"$1,800.00 ",297.30,Formerly Homeless,28/06/2019,03/06/2019 3:35 PM,3,6,2019
00011341,M4H1C8,3,2,1,23,"$1,255.00 ",297.40,Immigrants,23/11/2017,13/09/2017 7:21 PM,13,9,2017
00013498,M4H1J3,2,2,0,24,"$1,775.00 ",297.40,Immigrants,16/03/2018,03/01/2018 10:01 AM,3,1,2018
00015732,M1N1J4,1,1,0,19,"$1,300.00 ",297.40,Formerly Homeless,12/07/2018,10/07/2018 3:39 PM,10,7,2018
00014037,M9M2X2,3,1,2,19,"$1,350.00 ",297.50,Formerly Homeless,28/03/2018,01/02/2018 3:36 PM,1,2,2018
00013260,M9R1S3,3,1,2,23,"$1,305.00 ",297.70,Formerly Homeless,03/01/2018,13/12/2017 9:19 AM,13,12,2017
00015713,M1E0B8,6,3,3,23,"$1,450.00 ",297.70,Formerly Homeless,12/07/2018,10/07/2018 8:45 AM,10,7,2018
00017123,M4C5L7,2,2,0,25,"$1,675.00 ",297.70,Formerly Homeless,05/12/2018,05/11/2018 1:24 PM,5,11,2018
00013881,M9A4Y1,2,2,0,23,"$1,550.00 ",297.80,Immigrants,06/04/2018,24/01/2018 9:54 AM,24,1,2018
00014861,M3K1T6,2,1,1,22,"$1,475.00 ",297.80,Other,23/04/2018,12/04/2018 3:17 PM,12,4,2018
00017787,M4B2G1,2,1,1,21,"$1,350.00 ",298.00,Formerly Homeless,17/01/2019,03/01/2019 3:20 PM,3,1,2019
00015444,M5T2R2,1,1,0,18,"$1,400.00 ",298.10,Women & Children,12/06/2018,07/06/2018 2:43 PM,7,6,2018
00012311,M6G3Z9,1,1,0,22,"$1,310.00 ",298.20,Formerly Homeless,02/10/2017,29/09/2017 3:48 PM,29,9,2017
00013993,M4H1J5,5,3,2,20,"$1,400.00 ",298.30,Refugees,08/03/2018,31/01/2018 10:36 AM,31,1,2018
00020082,M9B-5Z5,3,2,1,13,"$1,375.00 ",298.30,Other,12/07/2019,11/06/2019 9:21 AM,11,6,2019
00020593,M1L3E8,5,3,2,23,"$1,550.00 ",298.30,Formerly Homeless,06/08/2019,15/07/2019 10:34 AM,15,7,2019
00014870,M4C4X4,2,2,0,22,"$1,400.00 ",298.40,Other,09/05/2018,12/04/2018 4:08 PM,12,4,2018
00019537,M3A1R2,5,2,3,17,"$1,275.00 ",298.40,Formerly Homeless,14/06/2019,07/05/2019 1:45 PM,7,5,2019
00014710,M1E2W7,3,1,2,25,"$1,800.00 ",298.50,Formerly Homeless,09/04/2018,26/03/2018 11:21 AM,26,3,2018
00013574,M1R4R2,4,2,2,25,"$1,600.00 ",298.60,Immigrants,16/03/2018,04/01/2018 4:13 PM,4,1,2018
00017296,M1L4R4,3,2,1,26,"$1,550.00 ",298.60,Formerly Homeless,04/01/2019,21/11/2018 3:51 PM,21,11,2018
00015243,M6K2X5,1,1,0,21,"$1,475.00 ",298.70,Other,31/05/2018,22/05/2018 12:29 PM,22,5,2018
00019489,M9P3R1,3,2,1,19,"$1,575.00 ",298.70,Immigrants & Newcomers,22/05/2019,03/05/2019 10:55 AM,3,5,2019
00014775,L6Y0T7,1,1,0,25,"$1,825.00 ",298.80,Indigenous,06/04/2018,03/04/2018 10:09 AM,3,4,2018
00015871,M6E2Y3,4,1,3,20,"$1,724.00 ",298.80,Formerly Homeless,08/08/2018,19/07/2018 3:39 PM,19,7,2018
00016165,M8V3B6,2,1,1,21,"$1,625.00 ",299.00,Formerly Homeless,28/08/2018,14/08/2018 8:58 AM,14,8,2018
00020875,M1M2R6,1,1,0,23,"$1,525.00 ",299.00,Formerly Homeless,20/08/2019,02/08/2019 2:43 PM,2,8,2019
00014759,M6K2T8,1,1,0,24,"$1,550.00 ",299.10,Formerly Homeless,12/04/2018,29/03/2018 10:29 AM,29,3,2018
00015432,M6B2H3,1,1,0,17,"$1,400.00 ",299.10,Women & Children,20/06/2018,06/06/2018 3:17 PM,6,6,2018
00016659,M4J1M2,2,2,0,17,"$1,250.00 ",299.10,Women & Children,12/10/2018,20/09/2018 2:54 PM,20,9,2018
00016924,M9V1N8,1,1,0,19,"$1,275.00 ",299.10,Formerly Homeless,01/11/2018,18/10/2018 12:29 PM,18,10,2018
00015467,M9A4X6,2,2,0,17,"$1,524.00 ",299.40,Other,10/07/2018,11/06/2018 2:18 PM,11,6,2018
00017200,M6P1G4,2,2,0,20,"$1,700.00 ",299.40,Indigenous,21/11/2018,12/11/2018 9:50 AM,12,11,2018
00018224,M6A2N2,2,1,1,25,"$1,375.00 ",299.40,Women and/or Children,28/02/2019,06/02/2019 5:34 PM,6,2,2019
00016972,M5A3W2,1,1,0,19,"$1,575.00 ",299.50,Mental Illness,06/11/2018,22/10/2018 11:23 AM,22,10,2018
00015126,M8V1X3,1,1,0,15,"$1,250.00 ",299.60,Women & Children,18/05/2018,04/05/2018 2:34 PM,4,5,2018
00020959,M9W1W7,4,4,0,17,"$1,300.00 ",299.60,Formerly Homeless,22/08/2019,09/08/2019 1:04 PM,9,8,2019
00016947,M4M3A3,3,2,1,21,"$1,700.00 ",299.80,Women and/or Children,09/11/2018,19/10/2018 10:33 AM,19,10,2018
00015519,M9W6X4,3,2,1,24,"$1,825.00 ",300.20,Formerly Homeless,03/07/2018,18/06/2018 2:05 PM,18,6,2018
00017770,M2H1H2,3,2,1,18,"$1,300.00 ",300.40,Other,05/02/2019,02/01/2019 3:53 PM,2,1,2019
00012509,M3J2Z3,3,1,2,16,"$1,120.00 ",300.50,Formerly Homeless,09/11/2017,01/11/2017 9:41 AM,1,11,2017
00015900,M9V2E9,3,2,1,19,"$1,600.00 ",300.50,Other,27/07/2018,23/07/2018 1:24 PM,23,7,2018
00016442,M3L2H9,4,1,3,23,"$1,450.00 ",300.50,Formerly Homeless,20/09/2018,06/09/2018 9:31 AM,6,9,2018
00012826,M6P4A6,3,2,1,22,"$1,195.00 ",300.60,Refugees,16/01/2018,24/11/2017 4:25 PM,24,11,2017
00019137,M1B5C1,4,2,2,16,"$1,600.00 ",300.70,Other,11/04/2019,11/04/2019 10:08 AM,11,4,2019
00011116,M2M4L9,1,1,0,23,"$1,414.00 ",300.80,Immigrants,14/11/2017,13/09/2017 7:21 PM,13,9,2017
00018870,M6K2K5,3,1,2,16,"$1,450.00 ",301.00,Indigenous,03/04/2019,22/03/2019 10:38 AM,22,3,2019
00011978,M3J1P9,5,1,4,23,"$1,360.00 ",301.10,Refugees,01/11/2017,13/09/2017 7:47 PM,13,9,2017
00014078,M3N2T8,4,1,3,22,"$1,700.00 ",301.10,Formerly Homeless,05/03/2018,05/02/2018 9:16 AM,5,2,2018
00017775,M4C1T1,2,2,0,20,"$1,425.00 ",301.10,Formerly Homeless,11/02/2019,02/01/2019 4:23 PM,2,1,2019
00019524,M4X1G9,1,1,0,19,"$1,500.00 ",301.10,Formerly Homeless,16/05/2019,06/05/2019 7:34 PM,6,5,2019
00019625,M4X1M2,1,1,0,23,"$1,675.00 ",301.10,Formerly Homeless,27/05/2019,13/05/2019 12:02 PM,13,5,2019
00020339,M4X1M3,1,1,0,23,"$1,700.00 ",301.10,Formerly Homeless,25/07/2019,25/06/2019 2:59 PM,25,6,2019
00018323,M4K3Y6,1,1,0,20,"$1,325.00 ",301.20,Formerly Homeless,28/02/2019,13/02/2019 1:40 PM,13,2,2019
00018382,M5A2V2,1,1,0,24,"$1,700.00 ",301.20,Formerly Homeless,12/03/2019,16/02/2019 10:31 AM,16,2,2019
00011957,L6T2C8,6,1,5,33,"$1,480.00 ",301.30,Other,11/10/2017,13/09/2017 7:47 PM,13,9,2017
00016321,L5A4B6,2,2,0,19,"$1,325.00 ",301.30,Other,13/09/2018,28/08/2018 1:24 PM,28,8,2018
00017159,M5T2J5,3,2,1,12,"$1,450.00 ",301.30,Formerly Homeless,16/11/2018,07/11/2018 1:57 PM,7,11,2018
00020285,,3,2,1,18,"$1,425.00 ",301.30,Other,22/06/2019,21/06/2019 6:08 PM,21,6,2019
00015299,M9W2G7,2,2,0,16,"$1,500.00 ",301.40,Other,08/06/2018,28/05/2018 1:20 PM,28,5,2018
00019403,M8V2E1,4,2,2,13,"$1,425.00 ",301.50,Women and/or Children,17/05/2019,30/04/2019 11:41 AM,30,4,2019
00011335,M1L4R4,3,2,1,26,"$1,545.00 ",301.60,Immigrants,17/11/2017,13/09/2017 7:21 PM,13,9,2017
00012316,M4Y2X8,1,1,0,23,"$1,440.00 ",301.70,Formerly Homeless,03/10/2017,30/09/2017 1:36 PM,30,9,2017
00014385,M9P2R7,5,1,4,20,"$1,450.00 ",301.70,Women and/or Children,12/04/2018,23/02/2018 3:42 PM,23,2,2018
00011223,M9W6L5,1,1,0,22,"$1,360.00 ",301.80,Indigenous,10/11/2017,13/09/2017 7:21 PM,13,9,2017
00012714,M1C3A1,2,1,1,20,"$1,220.00 ",302.00,Formerly Homeless,28/11/2017,22/11/2017 12:49 PM,22,11,2017
00012816,M4J1Z7,1,1,0,26,"$1,400.00 ",302.30,Formerly Homeless,29/11/2017,24/11/2017 3:51 PM,24,11,2017
00013897,M6P2M4,2,2,0,25,"$1,824.00 ",302.30,Other,01/03/2018,24/01/2018 3:27 PM,24,1,2018
00020211,M2R1M8,1,1,0,21,"$1,550.00 ",302.30,Other,22/07/2019,18/06/2019 1:33 PM,18,6,2019
00012527,M1R2V1,4,1,3,21,"$1,350.00 ",302.40,Formerly Homeless,08/11/2017,01/11/2017 12:51 PM,1,11,2017
00011245,M1G2V5,5,2,3,19,"$1,275.00 ",302.40,Women and/or Children,12/12/2017,13/09/2017 7:21 PM,13,9,2017
00013407,M1L1K9,3,2,1,18,"$1,315.00 ",302.60,Immigrants,09/02/2018,21/12/2017 5:34 PM,21,12,2017
00014020,M2J1L7,4,2,2,24,"$1,525.00 ",302.60,Refugees,07/03/2018,01/02/2018 11:18 AM,1,2,2018
00013598,M4H1H9,3,2,1,20,"$1,450.00 ",302.60,Immigrants,20/03/2018,08/01/2018 11:27 AM,8,1,2018
00016601,M3L2H8,3,1,2,29,"$1,675.00 ",302.70,Formerly Homeless,16/10/2018,17/09/2018 9:24 AM,17,9,2018
00018665,M1G1E5,3,2,1,16,"$1,400.00 ",302.80,Other,09/04/2019,07/03/2019 1:45 PM,7,3,2019
00015475,M5A4E9,1,1,0,28,"$1,675.00 ",303.00,Formerly Homeless,21/06/2018,13/06/2018 9:53 AM,13,6,2018
00014679,M9V1B6,1,1,0,21,"$1,425.00 ",303.10,Formerly Homeless,27/03/2018,21/03/2018 9:52 AM,21,3,2018
00018811,M5A0N3,5,2,3,25,"$1,525.00 ",303.10,Formerly Homeless,02/04/2019,19/03/2019 10:49 AM,19,3,2019
00020860,M1E4S8,4,2,2,16,"$1,425.00 ",303.10,Other,22/08/2019,02/08/2019 10:58 AM,2,8,2019
00019276,M5A2N3,1,1,0,18,"$1,475.00 ",303.20,Formerly Homeless,01/05/2019,23/04/2019 9:49 AM,23,4,2019
00012887,M1G1H5,4,2,2,20,"$1,395.00 ",303.30,Formerly Homeless,12/12/2017,27/11/2017 3:59 PM,27,11,2017
00013902,M1E2N1,1,1,0,23,"$1,390.00 ",303.30,Formerly Homeless,05/02/2018,25/01/2018 9:03 AM,25,1,2018
00016820,M1B3G2,7,2,5,19,"$1,525.00 ",303.30,Formerly Homeless,05/11/2018,09/10/2018 12:23 PM,9,10,2018
00013948,M6E3H8,1,1,0,24,"$1,525.00 ",303.40,Formerly Homeless,05/03/2018,29/01/2018 9:14 AM,29,1,2018
00016097,M4G2G4,4,1,3,23,"$1,575.00 ",303.60,Other,10/08/2018,07/08/2018 1:45 PM,7,8,2018
00019320,M1L3G1,4,2,2,21,"$1,525.00 ",303.70,Formerly Homeless,05/06/2019,25/04/2019 10:08 AM,25,4,2019
00014874,M4C4X4,1,1,0,22,"$1,550.00 ",303.90,Formerly Homeless,20/04/2018,12/04/2018 4:42 PM,12,4,2018
00015510,M9V1R9,4,4,0,17,"$1,675.00 ",304.20,Other,01/08/2018,18/06/2018 9:56 AM,18,6,2018
00012738,M9W4V4,4,3,1,26,"$1,265.00 ",304.30,Refugees,24/11/2017,22/11/2017 4:44 PM,22,11,2017
00015913,M6K1M3,2,2,0,20,"$1,475.00 ",304.30,Formerly Homeless,09/08/2018,24/07/2018 12:06 PM,24,7,2018
00016620,M4J5B6,2,1,1,23,"$1,750.00 ",304.30,Women and/or Children,12/10/2018,17/09/2018 3:10 PM,17,9,2018
00015251,M3J1K7,1,1,0,21,"$1,600.00 ",304.40,Formerly Homeless,05/06/2018,23/05/2018 9:57 AM,23,5,2018
00015054,M481A6,2,2,0,24,"$1,525.00 ",304.50,Formerly Homeless,07/05/2018,30/04/2018 1:55 PM,30,4,2018
00016302,L5A4C3,3,2,1,23,"$1,775.00 ",304.50,Other,07/09/2018,24/08/2018 2:55 PM,24,8,2018
00012859,M4C5L9,2,2,0,19,"$1,250.00 ",304.60,Immigrants,01/02/2018,27/11/2017 2:09 PM,27,11,2017
00017202,M4X1G3,1,1,0,27,"$1,600.00 ",304.70,Formerly Homeless,30/11/2018,12/11/2018 3:55 PM,12,11,2018
00018121,M1E2V1,2,1,1,20,"$1,675.00 ",304.80,Women and/or Children,14/02/2019,31/01/2019 2:10 PM,31,1,2019
00014627,M4B2E5,4,3,1,22,"$1,525.00 ",305.00,Refugees,03/04/2018,14/03/2018 1:17 PM,14,3,2018
00016817,L6T3V4,5,2,3,20,"$1,400.00 ",305.00,Other,09/11/2018,09/10/2018 11:41 AM,9,10,2018
00014669,M4J2P4,3,2,1,21,"$1,575.00 ",305.10,Formerly Homeless,26/03/2018,20/03/2018 1:18 PM,20,3,2018
00015019,M9V2B4,2,2,0,18,"$1,824.00 ",305.10,Other,22/05/2018,26/04/2018 1:11 PM,26,4,2018
00018491,M4B2G1,1,1,0,24,"$1,625.00 ",305.10,Formerly Homeless,06/03/2019,25/02/2019 1:20 PM,25,2,2019
00018647,M9B6B5,3,2,1,16,"$1,400.00 ",305.10,Other,25/03/2019,07/03/2019 9:35 AM,7,3,2019
00019335,M2J2C6,1,1,0,21,"$1,425.00 ",305.10,Other,14/05/2019,25/04/2019 2:27 PM,25,4,2019
00020816,M2J1M5,3,2,1,24,"$1,650.00 ",305.10,Immigrants & Newcomers,20/08/2019,30/07/2019 12:23 PM,30,7,2019
00014933,M1L4H3,2,2,0,23,"$1,550.00 ",305.20,Formerly Homeless,24/04/2018,17/04/2018 7:26 PM,17,4,2018
00020374,M1K5T5,4,2,2,13,"$1,525.00 ",305.20,Other,18/07/2019,26/06/2019 2:18 PM,26,6,2019
00012796,M3M1C1,4,1,3,25,"$1,510.00 ",305.30,Formerly Homeless,28/11/2017,24/11/2017 12:11 PM,24,11,2017
00013932,M4Y1H5,1,1,0,21,"$1,210.00 ",305.30,Women & Children,01/02/2018,26/01/2018 12:38 PM,26,1,2018
00016574,M1B2K6,3,1,2,26,"$1,850.00 ",305.30,Formerly Homeless,15/10/2018,13/09/2018 9:34 AM,13,9,2018
00017138,M9A4Y6,1,1,0,29,"$1,625.00 ",305.30,Formerly Homeless,13/11/2018,06/11/2018 9:25 AM,6,11,2018
00017204,M1P1A7,2,2,0,25,"$1,475.00 ",305.30,Formerly Homeless,30/11/2018,13/11/2018 8:39 AM,13,11,2018
00016094,M3N2T8,6,2,4,27,"$1,875.00 ",305.50,Formerly Homeless,23/08/2018,07/08/2018 11:36 AM,7,8,2018
00019547,M4X1W7,1,1,0,25,"$1,450.00 ",305.50,Formerly Homeless,29/05/2019,07/05/2019 5:28 PM,7,5,2019
00015022,M1T2G5,2,1,1,25,"$1,600.00 ",305.60,Women and/or Children,01/05/2018,26/04/2018 1:35 PM,26,4,2018
00016902,M1K3G9,6,1,5,22,"$1,500.00 ",305.70,Women and/or Children,26/10/2018,16/10/2018 3:43 PM,16,10,2018
00013811,M9V1V3,1,1,0,18,"$1,450.00 ",305.80,Refugees,28/02/2018,18/01/2018 4:27 PM,18,1,2018
00014891,M4B2G1,1,1,0,24,"$1,750.00 ",305.80,Formerly Homeless,18/04/2018,15/04/2018 11:46 PM,15,4,2018
00011196,M4H1L4,2,1,1,26,"$1,435.00 ",306.00,Women and/or Children,26/10/2017,13/09/2017 7:21 PM,13,9,2017
00017020,L6X5G5,3,2,1,23,"$1,700.00 ",306.00,Other,04/01/2019,25/10/2018 2:35 PM,25,10,2018
00016080,M2N7G4,3,2,1,19,"$1,400.00 ",306.10,Other,17/08/2018,03/08/2018 12:03 PM,3,8,2018
00017455,M1K4R7,3,2,1,20,"$1,425.00 ",306.10,Formerly Homeless,14/12/2018,04/12/2018 11:58 AM,4,12,2018
00013481,M1L4R4,2,2,0,19,"$1,200.00 ",306.20,Refugees,10/01/2018,02/01/2018 2:29 PM,2,1,2018
00019010,M9A5A9,2,2,0,20,"$1,550.00 ",306.20,Women & Children,17/04/2019,02/04/2019 2:34 PM,2,4,2019
00009885,M8V1M6,4,2,2,14,"$1,420.00 ",306.30,Other,,27/04/2017 4:28 PM,27,4,2017
00019042,M9B0A2,3,2,1,22,"$1,575.00 ",306.40,Other,22/04/2019,04/04/2019 10:27 AM,4,4,2019
00012998,M3C1C6,3,2,1,24,"$1,320.00 ",306.50,Formerly Homeless,11/12/2017,01/12/2017 8:56 AM,1,12,2017
00013283,M1E4S8,4,2,2,25,"$1,610.00 ",306.60,Refugees,29/01/2018,14/12/2017 10:53 AM,14,12,2017
00014671,M3M2S5,1,1,0,23,"$1,700.00 ",306.60,Formerly Homeless,26/03/2018,20/03/2018 1:38 PM,20,3,2018
00016664,M5A1W5,3,1,2,27,"$1,675.00 ",306.60,Refugees,19/10/2018,20/09/2018 5:01 PM,20,9,2018
00018276,L7A0V6,3,1,2,26,"$1,800.00 ",306.60,Immigrants & Newcomers,05/03/2019,08/02/2019 2:33 PM,8,2,2019
00018978,M6M3M7,2,2,0,21,"$1,525.00 ",306.60,Formerly Homeless,11/04/2019,01/04/2019 11:31 AM,1,4,2019
00020591,M9V2M1,2,2,0,21,"$1,600.00 ",306.60,Formerly Homeless,24/07/2019,15/07/2019 9:49 AM,15,7,2019
00014408,M8W1E8,3,1,2,20,"$1,600.00 ",306.80,Women and/or Children,10/04/2018,26/02/2018 3:47 PM,26,2,2018
00015418,M4V2C1,2,2,0,18,"$1,275.00 ",306.80,Other,18/06/2018,06/06/2018 10:43 AM,6,6,2018
00016611,M3L2J1,1,1,0,21,"$1,575.00 ",306.80,Formerly Homeless,09/10/2018,17/09/2018 11:13 AM,17,9,2018
00016711,M6N1A7,1,1,0,25,"$1,775.00 ",306.80,Formerly Homeless,17/10/2018,25/09/2018 11:04 AM,25,9,2018
